Onset,Fricative,Offset,Filename
Onset-sh_Xs_01_Arkansas.wav,Fricative-f1_Xs_01_Arkansas.wav,Offset-sh_Xs_01_Arkansas.wav,shf1sh_Xs_01_Arkansas.wav
Onset-sh_Xs_02_coliseum.wav,Fricative-f1_Xs_02_coliseum.wav,Offset-sh_Xs_02_coliseum.wav,shf1sh_Xs_02_coliseum.wav
Onset-sh_Xs_03_compensate.wav,Fricative-f1_Xs_03_compensate.wav,Offset-sh_Xs_03_compensate.wav,shf1sh_Xs_03_compensate.wav
Onset-sh_Xs_04_democracy.wav,Fricative-f1_Xs_04_democracy.wav,Offset-sh_Xs_04_democracy.wav,shf1sh_Xs_04_democracy.wav
Onset-sh_Xs_05_dinosaur.wav,Fricative-f1_Xs_05_dinosaur.wav,Offset-sh_Xs_05_dinosaur.wav,shf1sh_Xs_05_dinosaur.wav
Onset-sh_Xs_06_embassy.wav,Fricative-f1_Xs_06_embassy.wav,Offset-sh_Xs_06_embassy.wav,shf1sh_Xs_06_embassy.wav
Onset-sh_Xs_07_episode.wav,Fricative-f1_Xs_07_episode.wav,Offset-sh_Xs_07_episode.wav,shf1sh_Xs_07_episode.wav
Onset-sh_Xs_08_eraser.wav,Fricative-f1_Xs_08_eraser.wav,Offset-sh_Xs_08_eraser.wav,shf1sh_Xs_08_eraser.wav
Onset-sh_Xs_09_hallucinate.wav,Fricative-f1_Xs_09_hallucinate.wav,Offset-sh_Xs_09_hallucinate.wav,shf1sh_Xs_09_hallucinate.wav
Onset-sh_Xs_10_legacy.wav,Fricative-f1_Xs_10_legacy.wav,Offset-sh_Xs_10_legacy.wav,shf1sh_Xs_10_legacy.wav
Onset-sh_Xs_11_literacy.wav,Fricative-f1_Xs_11_literacy.wav,Offset-sh_Xs_11_literacy.wav,shf1sh_Xs_11_literacy.wav
Onset-sh_Xs_12_medicine.wav,Fricative-f1_Xs_12_medicine.wav,Offset-sh_Xs_12_medicine.wav,shf1sh_Xs_12_medicine.wav
Onset-sh_Xs_13_obscene.wav,Fricative-f1_Xs_13_obscene.wav,Offset-sh_Xs_13_obscene.wav,shf1sh_Xs_13_obscene.wav
Onset-sh_Xs_14_parasite.wav,Fricative-f1_Xs_14_parasite.wav,Offset-sh_Xs_14_parasite.wav,shf1sh_Xs_14_parasite.wav
Onset-sh_Xs_15_peninsula.wav,Fricative-f1_Xs_15_peninsula.wav,Offset-sh_Xs_15_peninsula.wav,shf1sh_Xs_15_peninsula.wav
Onset-sh_Xs_16_personal.wav,Fricative-f1_Xs_16_personal.wav,Offset-sh_Xs_16_personal.wav,shf1sh_Xs_16_personal.wav
Onset-sh_Xs_17_pregnancy.wav,Fricative-f1_Xs_17_pregnancy.wav,Offset-sh_Xs_17_pregnancy.wav,shf1sh_Xs_17_pregnancy.wav
Onset-sh_Xs_18_reconcile.wav,Fricative-f1_Xs_18_reconcile.wav,Offset-sh_Xs_18_reconcile.wav,shf1sh_Xs_18_reconcile.wav
Onset-sh_Xs_19_rehearsal.wav,Fricative-f1_Xs_19_rehearsal.wav,Offset-sh_Xs_19_rehearsal.wav,shf1sh_Xs_19_rehearsal.wav
Onset-sh_Xs_20_Tennessee.wav,Fricative-f1_Xs_20_Tennessee.wav,Offset-sh_Xs_20_Tennessee.wav,shf1sh_Xs_20_Tennessee.wav
Onset-sh_Xsh_01_ambition.wav,Fricative-f1_Xsh_01_ambition.wav,Offset-sh_Xsh_01_ambition.wav,shf1sh_Xsh_01_ambition.wav
Onset-sh_Xsh_02_beneficial.wav,Fricative-f1_Xsh_02_beneficial.wav,Offset-sh_Xsh_02_beneficial.wav,shf1sh_Xsh_02_beneficial.wav
Onset-sh_Xsh_03_brochure.wav,Fricative-f1_Xsh_03_brochure.wav,Offset-sh_Xsh_03_brochure.wav,shf1sh_Xsh_03_brochure.wav
Onset-sh_Xsh_04_commercial.wav,Fricative-f1_Xsh_04_commercial.wav,Offset-sh_Xsh_04_commercial.wav,shf1sh_Xsh_04_commercial.wav
Onset-sh_Xsh_05_crucial.wav,Fricative-f1_Xsh_05_crucial.wav,Offset-sh_Xsh_05_crucial.wav,shf1sh_Xsh_05_crucial.wav
Onset-sh_Xsh_06_efficient.wav,Fricative-f1_Xsh_06_efficient.wav,Offset-sh_Xsh_06_efficient.wav,shf1sh_Xsh_06_efficient.wav
Onset-sh_Xsh_07_flourishing.wav,Fricative-f1_Xsh_07_flourishing.wav,Offset-sh_Xsh_07_flourishing.wav,shf1sh_Xsh_07_flourishing.wav
Onset-sh_Xsh_08_glacier.wav,Fricative-f1_Xsh_08_glacier.wav,Offset-sh_Xsh_08_glacier.wav,shf1sh_Xsh_08_glacier.wav
Onset-sh_Xsh_09_graduation.wav,Fricative-f1_Xsh_09_graduation.wav,Offset-sh_Xsh_09_graduation.wav,shf1sh_Xsh_09_graduation.wav
Onset-sh_Xsh_10_impatient.wav,Fricative-f1_Xsh_10_impatient.wav,Offset-sh_Xsh_10_impatient.wav,shf1sh_Xsh_10_impatient.wav
Onset-sh_Xsh_11_initial.wav,Fricative-f1_Xsh_11_initial.wav,Offset-sh_Xsh_11_initial.wav,shf1sh_Xsh_11_initial.wav
Onset-sh_Xsh_12_machinery.wav,Fricative-f1_Xsh_12_machinery.wav,Offset-sh_Xsh_12_machinery.wav,shf1sh_Xsh_12_machinery.wav
Onset-sh_Xsh_13_negotiate.wav,Fricative-f1_Xsh_13_negotiate.wav,Offset-sh_Xsh_13_negotiate.wav,shf1sh_Xsh_13_negotiate.wav
Onset-sh_Xsh_14_official.wav,Fricative-f1_Xsh_14_official.wav,Offset-sh_Xsh_14_official.wav,shf1sh_Xsh_14_official.wav
Onset-sh_Xsh_15_parachute.wav,Fricative-f1_Xsh_15_parachute.wav,Offset-sh_Xsh_15_parachute.wav,shf1sh_Xsh_15_parachute.wav
Onset-sh_Xsh_16_pediatrician.wav,Fricative-f1_Xsh_16_pediatrician.wav,Offset-sh_Xsh_16_pediatrician.wav,shf1sh_Xsh_16_pediatrician.wav
Onset-sh_Xsh_17_publisher.wav,Fricative-f1_Xsh_17_publisher.wav,Offset-sh_Xsh_17_publisher.wav,shf1sh_Xsh_17_publisher.wav
Onset-sh_Xsh_18_reassure.wav,Fricative-f1_Xsh_18_reassure.wav,Offset-sh_Xsh_18_reassure.wav,shf1sh_Xsh_18_reassure.wav
Onset-sh_Xsh_19_refreshing.wav,Fricative-f1_Xsh_19_refreshing.wav,Offset-sh_Xsh_19_refreshing.wav,shf1sh_Xsh_19_refreshing.wav
Onset-sh_Xsh_20_vacation.wav,Fricative-f1_Xsh_20_vacation.wav,Offset-sh_Xsh_20_vacation.wav,shf1sh_Xsh_20_vacation.wav
Onset-sh_s_01_Arkansas.wav,Fricative-f1_s_01_Arkansas.wav,Offset-sh_s_01_Arkansas.wav,shf1sh_s_01_Arkansas.wav
Onset-sh_s_02_coliseum.wav,Fricative-f1_s_02_coliseum.wav,Offset-sh_s_02_coliseum.wav,shf1sh_s_02_coliseum.wav
Onset-sh_s_03_compensate.wav,Fricative-f1_s_03_compensate.wav,Offset-sh_s_03_compensate.wav,shf1sh_s_03_compensate.wav
Onset-sh_s_04_democracy.wav,Fricative-f1_s_04_democracy.wav,Offset-sh_s_04_democracy.wav,shf1sh_s_04_democracy.wav
Onset-sh_s_05_dinosaur.wav,Fricative-f1_s_05_dinosaur.wav,Offset-sh_s_05_dinosaur.wav,shf1sh_s_05_dinosaur.wav
Onset-sh_s_06_embassy.wav,Fricative-f1_s_06_embassy.wav,Offset-sh_s_06_embassy.wav,shf1sh_s_06_embassy.wav
Onset-sh_s_07_episode.wav,Fricative-f1_s_07_episode.wav,Offset-sh_s_07_episode.wav,shf1sh_s_07_episode.wav
Onset-sh_s_08_eraser.wav,Fricative-f1_s_08_eraser.wav,Offset-sh_s_08_eraser.wav,shf1sh_s_08_eraser.wav
Onset-sh_s_09_hallucinate.wav,Fricative-f1_s_09_hallucinate.wav,Offset-sh_s_09_hallucinate.wav,shf1sh_s_09_hallucinate.wav
Onset-sh_s_10_legacy.wav,Fricative-f1_s_10_legacy.wav,Offset-sh_s_10_legacy.wav,shf1sh_s_10_legacy.wav
Onset-sh_s_11_literacy.wav,Fricative-f1_s_11_literacy.wav,Offset-sh_s_11_literacy.wav,shf1sh_s_11_literacy.wav
Onset-sh_s_12_medicine.wav,Fricative-f1_s_12_medicine.wav,Offset-sh_s_12_medicine.wav,shf1sh_s_12_medicine.wav
Onset-sh_s_13_obscene.wav,Fricative-f1_s_13_obscene.wav,Offset-sh_s_13_obscene.wav,shf1sh_s_13_obscene.wav
Onset-sh_s_14_parasite.wav,Fricative-f1_s_14_parasite.wav,Offset-sh_s_14_parasite.wav,shf1sh_s_14_parasite.wav
Onset-sh_s_15_peninsula.wav,Fricative-f1_s_15_peninsula.wav,Offset-sh_s_15_peninsula.wav,shf1sh_s_15_peninsula.wav
Onset-sh_s_16_personal.wav,Fricative-f1_s_16_personal.wav,Offset-sh_s_16_personal.wav,shf1sh_s_16_personal.wav
Onset-sh_s_17_pregnancy.wav,Fricative-f1_s_17_pregnancy.wav,Offset-sh_s_17_pregnancy.wav,shf1sh_s_17_pregnancy.wav
Onset-sh_s_18_reconcile.wav,Fricative-f1_s_18_reconcile.wav,Offset-sh_s_18_reconcile.wav,shf1sh_s_18_reconcile.wav
Onset-sh_s_19_rehearsal.wav,Fricative-f1_s_19_rehearsal.wav,Offset-sh_s_19_rehearsal.wav,shf1sh_s_19_rehearsal.wav
Onset-sh_s_20_Tennessee.wav,Fricative-f1_s_20_Tennessee.wav,Offset-sh_s_20_Tennessee.wav,shf1sh_s_20_Tennessee.wav
Onset-sh_sh_01_ambition.wav,Fricative-f1_sh_01_ambition.wav,Offset-sh_sh_01_ambition.wav,shf1sh_sh_01_ambition.wav
Onset-sh_sh_02_beneficial.wav,Fricative-f1_sh_02_beneficial.wav,Offset-sh_sh_02_beneficial.wav,shf1sh_sh_02_beneficial.wav
Onset-sh_sh_03_brochure.wav,Fricative-f1_sh_03_brochure.wav,Offset-sh_sh_03_brochure.wav,shf1sh_sh_03_brochure.wav
Onset-sh_sh_04_commercial.wav,Fricative-f1_sh_04_commercial.wav,Offset-sh_sh_04_commercial.wav,shf1sh_sh_04_commercial.wav
Onset-sh_sh_05_crucial.wav,Fricative-f1_sh_05_crucial.wav,Offset-sh_sh_05_crucial.wav,shf1sh_sh_05_crucial.wav
Onset-sh_sh_06_efficient.wav,Fricative-f1_sh_06_efficient.wav,Offset-sh_sh_06_efficient.wav,shf1sh_sh_06_efficient.wav
Onset-sh_sh_07_flourishing.wav,Fricative-f1_sh_07_flourishing.wav,Offset-sh_sh_07_flourishing.wav,shf1sh_sh_07_flourishing.wav
Onset-sh_sh_08_glacier.wav,Fricative-f1_sh_08_glacier.wav,Offset-sh_sh_08_glacier.wav,shf1sh_sh_08_glacier.wav
Onset-sh_sh_09_graduation.wav,Fricative-f1_sh_09_graduation.wav,Offset-sh_sh_09_graduation.wav,shf1sh_sh_09_graduation.wav
Onset-sh_sh_10_impatient.wav,Fricative-f1_sh_10_impatient.wav,Offset-sh_sh_10_impatient.wav,shf1sh_sh_10_impatient.wav
Onset-sh_sh_11_initial.wav,Fricative-f1_sh_11_initial.wav,Offset-sh_sh_11_initial.wav,shf1sh_sh_11_initial.wav
Onset-sh_sh_12_machinery.wav,Fricative-f1_sh_12_machinery.wav,Offset-sh_sh_12_machinery.wav,shf1sh_sh_12_machinery.wav
Onset-sh_sh_13_negotiate.wav,Fricative-f1_sh_13_negotiate.wav,Offset-sh_sh_13_negotiate.wav,shf1sh_sh_13_negotiate.wav
Onset-sh_sh_14_official.wav,Fricative-f1_sh_14_official.wav,Offset-sh_sh_14_official.wav,shf1sh_sh_14_official.wav
Onset-sh_sh_15_parachute.wav,Fricative-f1_sh_15_parachute.wav,Offset-sh_sh_15_parachute.wav,shf1sh_sh_15_parachute.wav
Onset-sh_sh_16_pediatrician.wav,Fricative-f1_sh_16_pediatrician.wav,Offset-sh_sh_16_pediatrician.wav,shf1sh_sh_16_pediatrician.wav
Onset-sh_sh_17_publisher.wav,Fricative-f1_sh_17_publisher.wav,Offset-sh_sh_17_publisher.wav,shf1sh_sh_17_publisher.wav
Onset-sh_sh_18_reassure.wav,Fricative-f1_sh_18_reassure.wav,Offset-sh_sh_18_reassure.wav,shf1sh_sh_18_reassure.wav
Onset-sh_sh_19_refreshing.wav,Fricative-f1_sh_19_refreshing.wav,Offset-sh_sh_19_refreshing.wav,shf1sh_sh_19_refreshing.wav
Onset-sh_sh_20_vacation.wav,Fricative-f1_sh_20_vacation.wav,Offset-sh_sh_20_vacation.wav,shf1sh_sh_20_vacation.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_01_s.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_01_s.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_02_mix1.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_02_mix1.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_03_mix2.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_03_mix2.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_04_mix3.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_04_mix3.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_05_mix4.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_05_mix4.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_06_mix5.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_06_mix5.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_07_mix6.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_07_mix6.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_08_mix7.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_08_mix7.wav
Onset-sh_Test_01_s.wav,Fricative-f1_Test_09_sh.wav,Offset-sh_Test_01_s.wav,shf1sh_Test_09_sh.wav
